id,from_id,date,text,post_id,owner_id,parents_stack,likes.can_like,likes.count,likes.user_likes,likes.can_publish,thread.count,thread.items,thread.can_post,thread.show_reply_button,attachments,deleted,thread.groups_can_post
9162907,579038704,1626185865,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626185865, 'id': 457781761, 'owner_id': -59780149, 'access_key': '72bb3f61b66665c944', 'sizes': [{'height': 130, 'type': 'm', 'width': 117, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=117x130&quality=96&sign=1138ca81741fc3d8944b0a171e76a62a&c_uniq_tag=ICdReqO7R-npfsHk-UsDT0Y5UpuFUgBukMLud_OJzrE&type=album'}, {'height': 145, 'type': 'o', 'width': 130, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=130x145&quality=96&sign=924adf60ff0ab2b5d29011a60c8afa21&c_uniq_tag=uGarRosDJskAJwwehyzSdwXcnctZZSvsJf_WBGFTEv0&type=album'}, {'height': 223, 'type': 'p', 'width': 200, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=200x223&quality=96&sign=826288d37598262bbd4a2d155d093f77&c_uniq_tag=mmTIDSBo4my7LLOmIYJkuugND0_dumNqkddQWihyDpc&type=album'}, {'height': 356, 'type': 'q', 'width': 320, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=320x356&quality=96&sign=8dd698a6d95bebd1e6611fe5d823d446&c_uniq_tag=0sTd9vxMsqwtwmQI_xndl4MxhV_oXOYRAcKOtiXWiJc&type=album'}, {'height': 568, 'type': 'r', 'width': 510, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=510x568&quality=96&sign=dcdedd19a8fd657727219b7ee71ddb03&c_uniq_tag=XR4YE2VqDnKGVRgLO2Qy1bxYQFIXFROP6kfv_cMd9JI&type=album'}, {'height': 75, 'type': 's', 'width': 67, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=67x75&quality=96&sign=aa7e6e1eb75bf70d758554876e12c57b&c_uniq_tag=gPeZ_A5KD-Z7y3xjCCaXZH5D97upGZG509VDmyyw2lg&type=album'}, {'height': 604, 'type': 'x', 'width': 542, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=542x604&quality=96&sign=71de58e2d24a595e56935e8b8f4072f3&c_uniq_tag=355qV2aTE1-poVdvXI6AlHpGJOo4O7SXRkcoYlPjWzw&type=album'}, {'height': 628, 'type': 'y', 'width': 564, 'url': 'https://sun9-77.userapi.com/impg/_RGN7M3lIOaiO5se4OJgqbV7yDj4p27G-ye3HQ/_9UG0DDoif0.jpg?size=564x628&quality=96&sign=c67c6d7d30467e1fb9a28ecf961a3d23&c_uniq_tag=MBnp7nq1xI8QvSkFtEBTfSDyjj8rW8Pl8TKX_3Rw59o&type=album'}], 'text': '', 'user_id': 579038704, 'has_tags': False}}]",,
9162908,368545182,1626185868,Переходи на Газпромбанк,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162909,663013329,1626185882,Дана Паола👌🏻,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162910,663013329,1626185897,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 126, 'product_id': 3, 'images': [{'url': 'https://vk.com/sticker/1-126-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-126-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-126-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-126-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-126-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-126-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-126-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-126-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-126-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-126-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162911,542175377,1626185920,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 50201, 'product_id': 609, 'images': [{'url': 'https://vk.com/sticker/1-50201-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-50201-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-50201-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-50201-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-50201-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-50201-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-50201-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-50201-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-50201-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-50201-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162912,663013329,1626185923,С братом мутила,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162914,579038704,1626185933,Мой и только мой масечка💞,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162915,663013329,1626185935,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 46, 'product_id': 1, 'images': [{'url': 'https://vk.com/sticker/1-46-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-46-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-46-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-46-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-46-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-46-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-46-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-46-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-46-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-46-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162916,625859193,1626185936,😂,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162918,647682361,1626185946,"Тренд этого лета, белые шлёпки",9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,0,[],True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626185946, 'id': 457781762, 'owner_id': -59780149, 'access_key': '62df66c1a21a753015', 'sizes': [{'height': 130, 'type': 'm', 'width': 104, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=104x130&quality=96&sign=94b6f7c30bbe170c6a5f2aae98eeffa5&c_uniq_tag=fDCVNXC8DDXH9mRD-fKLpPHpimqFDfakSHabBTcpBTc&type=album'}, {'height': 162, 'type': 'o', 'width': 130, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=130x162&quality=96&sign=d373d13fe79a845a81cf69da8832908b&c_uniq_tag=_cB_MaJpFU8AqVy7iqHEpPbekWvvAvMArI540oICTbQ&type=album'}, {'height': 250, 'type': 'p', 'width': 200, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=200x250&quality=96&sign=73dffe9796a2e990e01b738ce7dccb61&c_uniq_tag=Vqpz7sg5VTDoKIM4dNwHmW4p1guFWuZ-G6-acEzffoI&type=album'}, {'height': 400, 'type': 'q', 'width': 320, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=320x400&quality=96&sign=ef2cb8ad34602dd084ce30d7b9d493eb&c_uniq_tag=w41z5zLdc-6sSWrxo1bB6DK6IBPvVexEpTzBceldX3I&type=album'}, {'height': 637, 'type': 'r', 'width': 510, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=510x637&quality=96&sign=b7ba14e768f182aeba5655e898301269&c_uniq_tag=PFPWjE9B46AmQC7kJqmYwfN_1oHwa_LQrbMDrZAm4rI&type=album'}, {'height': 75, 'type': 's', 'width': 60, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=60x75&quality=96&sign=753d1cda1a6e6c00f4c6b2fa4ea3a046&c_uniq_tag=0Ra6tNkSgR1wBwk97vrSqG-K1iF2bs59i_DmthAWj38&type=album'}, {'height': 604, 'type': 'x', 'width': 483, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=483x604&quality=96&sign=b99cf30e6b048f51ef2cce0b40d10a32&c_uniq_tag=g5opqvmfe_PEvCsTUjbuFzytqIhUJ_TKKrs5PSO_x50&type=album'}, {'height': 807, 'type': 'y', 'width': 646, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=646x807&quality=96&sign=98f08529faf8dfaa26488abb2fe89ed6&c_uniq_tag=kn9ikcbarXlARCXPH_j3BGUXSEq_336Cec9kge3CfQc&type=album'}, {'height': 1080, 'type': 'z', 'width': 864, 'url': 'https://sun9-56.userapi.com/impg/6Vu9yaU5ug78QykuDGyAZApXhgCspWUFyl8-WQ/vndyevHLuuQ.jpg?size=864x1080&quality=96&sign=daa147f0af0b08c3e940c3ffabe6986f&c_uniq_tag=yeqpM608T-9IJxNmxlZxJLnB0DyG7-JckO6SadfH51U&type=album'}], 'text': '', 'user_id': 647682361, 'has_tags': False}}]",,
9162919,625859193,1626185946,Брат же сводный был,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162920,663013329,1626185947,Родным,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162923,215677202,1626185970,"Не могу перейти на Газпром, потому что это не мои личные счета..",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162924,368545182,1626185975,С трудом заметил шлепки,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162925,542175377,1626185977,красивые шлёпки,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162926,625859193,1626185978,Новый сезон ещё не смотрела,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162927,579038704,1626185989,Масечкино чудо и прелесть😌💞,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162928,625859193,1626185993,Там она коротко подстрижена кажется,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162929,625859193,1626186002,"Анна, тормози да",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162931,579038704,1626186018,Но я скучаю😒,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162932,368545182,1626186021,Анна бей посуду я плачу,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162933,625859193,1626186028,"В лс напиши, что скучаешь",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162934,368545182,1626186029,Продолжай короче😄,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162935,625859193,1626186046,Здесь он не увидит тебя,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162938,579038704,1626186076,"И глаза я этой тупице выцарапаю.
Ненавижу её",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162941,215677202,1626186109,Пахнет шизофренией),9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162942,579038704,1626186114,И без  клочков волос тоже не обеднеет,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162944,625859193,1626186139,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 60293, 'product_id': 1246, 'images': [{'url': 'https://vk.com/sticker/1-60293-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-60293-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-60293-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-60293-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-60293-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-60293-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-60293-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-60293-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-60293-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-60293-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162945,368545182,1626186154,Кто ей перешёл дорогу?,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162947,647682361,1626186160,Кто её считает красивой,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,1,"[{'id': 9162954, 'from_id': 542175377, 'date': 1626186202, 'text': '[id647682361|Justina], если только глаза', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162947], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162947}]",True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626186160, 'id': 457781763, 'owner_id': -59780149, 'access_key': 'e0aeacd657056a0024', 'sizes': [{'height': 130, 'type': 'm', 'width': 104, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=104x130&quality=96&sign=550f0f5dccba3235fae0fa51b372451a&c_uniq_tag=FUKDn_goOVlcPlETW2L9qm7iV1mvint3X0-AG_e8Tfo&type=album'}, {'height': 162, 'type': 'o', 'width': 130, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=130x162&quality=96&sign=3541ae8808aa75d09a243e032e1dcef7&c_uniq_tag=V7kgO0M6lAkxcPDzIVgyGG2ew9GsCQBzfw3aLwJPUnc&type=album'}, {'height': 249, 'type': 'p', 'width': 200, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=200x249&quality=96&sign=b46858b1f976c07cd9a69dec4f58a0b7&c_uniq_tag=ZiCKxQgeDGQ1Q__scPHDn910Oaq9fueDhIzzks9joNk&type=album'}, {'height': 399, 'type': 'q', 'width': 320, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=320x399&quality=96&sign=a93d9d78e103fe1652445126f172c144&c_uniq_tag=B0KO6P48mc-8ceHC7nOhbcn-fKhqB2HqHl6z7-uInto&type=album'}, {'height': 635, 'type': 'r', 'width': 510, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=510x635&quality=96&sign=41e33ac8d8f9d95aa44c19b993f1922f&c_uniq_tag=MgONE4b_BR0x2Sxj8w_A1q5C4_z23Ka01mzVrsynV8Y&type=album'}, {'height': 75, 'type': 's', 'width': 60, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=60x75&quality=96&sign=c4673a5fed0a1db776881354699756dc&c_uniq_tag=V1qsUxmeIcm_YN05c8SpH9AGMVPuVhtliwvm1FurIc4&type=album'}, {'height': 604, 'type': 'x', 'width': 485, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=485x604&quality=96&sign=f9e67fb7a7805507681c186ac3f0556b&c_uniq_tag=QaWxb8RrU_jI_1X9Hf-Zp3yBo2cqLN6YlPKxYjOFAOk&type=album'}, {'height': 807, 'type': 'y', 'width': 648, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=648x807&quality=96&sign=b9fa3b349a7754b1d77e952b0a62369b&c_uniq_tag=1InwwEuZwLH0dI7lOadtIN6-SlNja0xtFaFeCCBOwZQ&type=album'}, {'height': 1064, 'type': 'z', 'width': 854, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=854x1064&quality=96&sign=1419005acb78ff4919a9d145f883648e&c_uniq_tag=6DoH2yGWgAvnU98lfTeD9PJfWssXOuJoUhNSWiUKEGM&type=album'}], 'text': '', 'user_id': 647682361, 'has_tags': False}}]",,
9162948,579038704,1626186160,Мишуткина куколка😌💞,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162949,368545182,1626186167,Эстер не ты случайно?,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162952,625859193,1626186183,Даже не знаю 😂😂😂,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162953,542175377,1626186183,,9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,0,[],True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626186183, 'id': 457781764, 'owner_id': -59780149, 'access_key': '6b2886f603a9318513', 'sizes': [{'height': 130, 'type': 'm', 'width': 130, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=130x130&quality=96&sign=cda5580dec1862c0fecd0d0423bde71f&c_uniq_tag=EmqtKzUHOXdb1LxuLnci9hP5qB_Nkbrp3J7_IEP-jeo&type=album'}, {'height': 130, 'type': 'o', 'width': 130, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=130x130&quality=96&sign=cda5580dec1862c0fecd0d0423bde71f&c_uniq_tag=EmqtKzUHOXdb1LxuLnci9hP5qB_Nkbrp3J7_IEP-jeo&type=album'}, {'height': 200, 'type': 'p', 'width': 200, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=200x200&quality=96&sign=af22ea68d89f49812bac8d908a5a417b&c_uniq_tag=7JcaEjqaAt_DrzYDeLHnXP4Wm-A2OYTGiHCzQxSh4l4&type=album'}, {'height': 320, 'type': 'q', 'width': 320, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=320x320&quality=96&sign=c73c26f580aab1c2760fff5c84e25457&c_uniq_tag=GxqIzqTSqVgdVpaPflzEePfypz2tXpFe7Zz2hAzO9Mc&type=album'}, {'height': 510, 'type': 'r', 'width': 510, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=510x510&quality=96&sign=84adc36599c2881547184c5668ec29f9&c_uniq_tag=xxphFVlR-fn8xBBfjeQkc9ruf-korqPPLNzJdyJa_rI&type=album'}, {'height': 75, 'type': 's', 'width': 75, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=75x75&quality=96&sign=25c6c29a272b26659c777eb03ea25ce2&c_uniq_tag=nCD1tsHL8adr7pkQ6-kreg_Aj-7SOD3RyX4n6TnZHbQ&type=album'}, {'height': 604, 'type': 'x', 'width': 604, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=604x604&quality=96&sign=b7dd802d2e7e0afb775fad03f6cc0703&c_uniq_tag=QdoicQoRe-dOfSxYq_KdBBu7KNCknkKXtkn6KUtmP0U&type=album'}, {'height': 750, 'type': 'y', 'width': 750, 'url': 'https://sun9-34.userapi.com/impg/yidArcX8b9w_z_Ytm_2_83gEUwNJKl189ZCYUQ/6hkMq9qAjUw.jpg?size=750x750&quality=96&sign=e0fbb35d09214e7f454e152a088e8e55&c_uniq_tag=OjwpqvCzGyFFTCHW_2CuTST_DiniZiXUXzog5RcpPTk&type=album'}], 'text': '', 'user_id': 542175377, 'has_tags': False}}]",,
52507,29609323,1650523521,"Если длительных, то стоит.",52505.0,-57825647.0,[],1.0,7.0,0.0,1.0,0,[],True,True,,,True
52508,2762316,1650523640,есть прокат. А вообще то 12 ти летка уже может и выдержать. Выбирать не очень сложные маршруты. На такси ехать в гору и оттуда спускаться,52505.0,-57825647.0,[],1.0,3.0,0.0,1.0,7,"[{'id': 52516, 'from_id': 22790929, 'date': 1650524829, 'text': '[id2762316|Дмитрий], а на такси, вы до куда поднимаетесь?', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52508}, {'id': 52525, 'from_id': 2762316, 'date': 1650526740, 'text': '[id22790929|Юлия], До медовых водопадов и обратно пешком по ущелью реки Аликоновка, до села Элькуш и обратно по ущелью реки березовка, до поселка Нарзанный и обратно по ущелью реки Ольховка, до олимпийского комплекса и обратно через парк, до санатория Заря и обратно через парк', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 6, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 22790929, 'reply_to_comment': 52516}, {'id': 52541, 'from_id': 503906915, 'date': 1650531465, 'text': '[id2762316|Дмитрий], добрый день, скажите пожалуйста, есть ли такие маршруты, по которым может проехать небольшая детская коляска?)☺ Ребёнку 2 года', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52525}, {'id': 52549, 'from_id': 2762316, 'date': 1650535126, 'text': 'В парке есть. По ущельям если только недалеко', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52508}, {'id': 52567, 'from_id': 186813349, 'date': 1650545950, 'text': '[id2762316|Дмитрий], читаю и завидую! В моих мечтах так погулять. Здорово! 👍', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52525}, {'id': 52676, 'from_id': 1788720, 'date': 1650688315, 'text': '[id2762316|Дмитрий], а сколько примерно такси до медовых стоит от жд станции Кисловодск?', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52525}, {'id': 52686, 'from_id': 2762316, 'date': 1650690254, 'text': '[id22790929|Юлия],до посёлка нарезанный (можно и на автобусе) 150, до села Элькуш 250 - 300, До медовых водопадов 500 - 600.', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 22790929, 'reply_to_comment': 52516}]",True,True,,,True
52512,166083058,1650524497,"Думаю Обязательно! Мясо возим, это Очень удобно!",52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,1,"[{'id': 52522, 'from_id': 170482869, 'date': 1650526383, 'text': '[id166083058|Марина], мясо тут своё вкусное)', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52512], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 166083058, 'reply_to_comment': 52512}]",True,True,,,True
